PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
101145,Monta,Ellis,Monta Ellis,"Ellis, Monta",M. Ellis,monta-ellis,1985-10-26T00:00:00,No College,USA,"Lanier HS (Jackson, MS)/USA",6-3,185,12,11,Guard,Inactive,1610612744,Warriors,GSW,warriors,Golden State,monta_ellis,2005,2016,N,Y,Y,2005,2,40
101188,Eddie,Basden,Eddie Basden,"Basden, Eddie",E. Basden,eddie-basden,1983-02-15T00:00:00,North Carolina-Charlotte,USA,Charlotte/USA,6-5,215,1,13,Guard,Inactive,1610612741,Bulls,CHI,bulls,Chicago,eddie_basden,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted
101261,Andre,Owens,Andre Owens,"Owens, Andre",A. Owens,andre-owens,1980-10-31T00:00:00,Houston,USA,Houston/USA,6-4,200,2,20,Guard,Inactive,1610612754,Pacers,IND,pacers,Indiana,andre_owens,2005,2007,Y,Y,Y,Undrafted,Undrafted,Undrafted
2752,Sergei,Monia,Sergei Monia,"Monia, Sergei",S. Monia,sergei-monia,1983-04-15T00:00:00,,Russia,Russia,,,0,,,Inactive,0,,,,,sergei_monia,2005,2005,Y,Y,Y,2004,1,23
101149,Martynas,Andriuskevicius,Martynas Andriuskevicius,"Andriuskevicius, Martynas",M. Andriuskevicius,martynas-andriuskevicius,1986-03-12T00:00:00,,Lithuania,Lithuania,7-2,240,1,15,Center,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,martynas_andriuskevicius,2005,2006,Y,Y,Y,2005,2,44
101207,Kevin,Burleson,Kevin Burleson,"Burleson, Kevin",K. Burleson,kevin-burleson,1979-04-09T00:00:00,Minnesota,USA,Minnesota/USA,6-3,205,1,12,Guard,Inactive,1610612766,Bobcats,CHA,hornets,Charlotte,kevin_burleson,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted
101135,David,Lee,David Lee,"Lee, David",D. Lee,david-lee,1983-04-29T00:00:00,Florida,USA,Florida/USA,6-9,245,12,10,Forward-Center,Inactive,1610612752,Knicks,NYK,knicks,New York,david_lee,2005,2016,N,Y,Y,2005,1,30
101144,Von,Wafer,Von Wafer,"Wafer, Von",V. Wafer,von-wafer,1985-07-21T00:00:00,Florida State,USA,Florida State/USA,6-5,209,7,1,Guard,Inactive,1610612745,Rockets,HOU,rockets,Houston,von_wafer,2005,2011,Y,Y,Y,2005,2,39
101183,Shavlik,Randolph,Shavlik Randolph,"Randolph, Shavlik",S. Randolph,shavlik-randolph,1983-11-24T00:00:00,Duke,USA,Duke/USA,,,7,,,Inactive,0,,,,,shavlik_randolph,2005,2014,N,Y,Y,Undrafted,Undrafted,Undrafted
101154,Andray,Blatche,Andray Blatche,"Blatche, Andray",A. Blatche,andray-blatche,1986-08-22T00:00:00,South Kent School,USA,South Kent Prep (CT)/USA,6-11,260,8,0,Center-Forward,Inactive,1610612764,Wizards,WAS,wizards,Washington,andray_blatche,2005,2013,Y,Y,Y,2005,2,49
2684,Melvin,Sanders,Melvin Sanders,"Sanders, Melvin",M. Sanders,melvin-sanders,1981-01-03T00:00:00,Oklahoma State,USA,Oklahoma State/USA,,,1,,,Inactive,0,,,,,melvin_sanders,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted
101213,Sharrod,Ford,Sharrod Ford,"Ford, Sharrod",S. Ford,sharrod-ford,1982-01-09T00:00:00,Clemson,USA,Clemson/USA,,,0,,,Inactive,0,,,,,sharrod_ford,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted
101139,CJ,Miles,CJ Miles,"Miles, CJ",C. Miles,cj-miles,1987-03-18T00:00:00,No College,USA,"Skyline HS (Dallas, TX)/USA",,,14,,,Inactive,0,,,,,cj_miles,2005,2019,Y,Y,Y,2005,2,34
101187,Alan,Anderson,Alan Anderson,"Anderson, Alan",A. Anderson,alan-anderson,1982-10-16T00:00:00,Michigan State,USA,Michigan State/USA,6-6,220,8,9,Forward-Guard,Inactive,1610612751,Nets,BKN,nets,Brooklyn,alan_anderson,2005,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted
101125,Julius,Hodge,Julius Hodge,"Hodge, Julius",J. Hodge,julius-hodge,1983-11-18T00:00:00,North Carolina State,USA,North Carolina State/USA,,,2,,,Inactive,0,,,,,julius_hodge,2005,2006,Y,Y,Y,2005,1,20
101185,Rawle,Marshall,Rawle Marshall,"Marshall, Rawle",R. Marshall,rawle-marshall,1982-02-20T00:00:00,Oakland,USA,Oakland University (MI)/USA,6-7,190,2,2,Guard-Forward,Inactive,1610612754,Pacers,IND,pacers,Indiana,rawle_marshall,2005,2006,Y,Y,Y,Undrafted,Undrafted,Undrafted
101123,Gerald,Green,Gerald Green,"Green, Gerald",G. Green,gerald-green,1986-01-26T00:00:00,No College,USA,Gulf Shores Academy (TX)/USA,6-7,205,12,14,Guard-Forward,Inactive,1610612745,Rockets,HOU,rockets,Houston,gerald_green,2005,2018,Y,Y,Y,2005,1,18
2637,Alex,Scales,Alex Scales,"Scales, Alex",A. Scales,alex-scales,1978-07-03T00:00:00,Oregon,USA,Oregon/USA,,,0,,,Inactive,0,,,,,alex_scales,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted
2809,Gerald,Fitch,Gerald Fitch,"Fitch, Gerald",G. Fitch,gerald-fitch,1982-08-12T00:00:00,Kentucky,USA,Kentucky/USA,,,1,,,Inactive,0,,,,,gerald_fitch,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted
101120,Antoine,Wright,Antoine Wright,"Wright, Antoine",A. Wright,antoine-wright,1984-02-06T00:00:00,Texas A&M,USA,Texas A&M/USA,,,5,,,Inactive,0,,,,,antoine_wright,2005,2010,Y,Y,Y,2005,1,15
101113,Ike,Diogu,Ike Diogu,"Diogu, Ike",I. Diogu,ike-diogu,1983-09-11T00:00:00,Arizona State,USA,Arizona State/USA,,,6,,,Inactive,0,,,,,ike_diogu,2005,2011,Y,Y,Y,2005,1,9
101194,Anthony,Roberson,Anthony Roberson,"Roberson, Anthony",A. Roberson,anthony-roberson,1983-02-14T00:00:00,Florida,USA,Florida/USA,6-2,180,3,5,Guard,Inactive,1610612752,Knicks,NYK,knicks,New York,anthony_roberson,2005,2008,Y,Y,Y,Undrafted,Undrafted,Undrafted
101211,Stephen,Graham,Stephen Graham,"Graham, Stephen",S. Graham,stephen-graham,1982-06-11T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-6,215,6,26,Guard-Forward,Inactive,1610612754,Pacers,IND,pacers,Indiana,stephen_graham,2005,2010,Y,Y,Y,Undrafted,Undrafted,Undrafted
101249,John,Lucas III,John Lucas III,"Lucas III, John",J. Lucas III,john-lucas-iii,1982-11-21T00:00:00,Oklahoma State,USA,OklahomaUnited StatesState/USA,,,7,,,Inactive,0,,,,,john_lucas iii,2005,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted
2450,Randy,Holcomb,Randy Holcomb,"Holcomb, Randy",R. Holcomb,randy-holcomb,1979-08-08T00:00:00,San Diego State,USA,San Diego State/USA,,,0,,,Inactive,0,,,,,randy_holcomb,2002,2005,N,Y,Y,2002,2,56
101252,Sean,Banks,Sean Banks,"Banks, Sean",S. Banks,sean-banks,1985-01-20T00:00:00,Memphis,,Memphis/USA,,,0,,,Inactive,0,,,,,sean_banks,,,Y,N,Y,Undrafted,Undrafted,Undrafted
101165,Alex,Acker,Alex Acker,"Acker, Alex",A. Acker,alex-acker,1983-01-21T00:00:00,Pepperdine,USA,Pepperdine/USA,6-5,185,2,3,Guard,Inactive,1610612746,Clippers,LAC,clippers,Los Angeles,alex_acker,2005,2008,Y,Y,Y,2005,2,60
101236,Chuck,Hayes,Chuck Hayes,"Hayes, Chuck",C. Hayes,chuck-hayes,1983-06-11T00:00:00,Kentucky,USA,Kentucky/USA,,,10,,,Inactive,0,,,,,chuck_hayes,2005,2015,Y,Y,Y,Undrafted,Undrafted,Undrafted
101152,Bracey,Wright,Bracey Wright,"Wright, Bracey",B. Wright,bracey-wright,1984-07-01T00:00:00,Indiana,USA,Indiana/USA,6-3,201,1,6,Guard,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,bracey_wright,2005,2006,Y,Y,Y,2005,2,47
101161,Amir,Johnson,Amir Johnson,"Johnson, Amir",A. Johnson,amir-johnson,1987-05-01T00:00:00,No College,USA,"Westchester HS (Los Angeles, CA)/USA",6-9,240,14,5,Center-Forward,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,amir_johnson,2005,2018,Y,Y,Y,2005,2,56
101142,Ronny,Turiaf,Ronny Turiaf,"Turiaf, Ronny",R. Turiaf,ronny-turiaf,1983-01-13T00:00:00,Gonzaga,France,Gonzaga/France,,,9,,,Inactive,0,,,,,ronny_turiaf,2005,2014,N,Y,Y,2005,2,37
101204,Dwayne,Jones,Dwayne Jones,"Jones, Dwayne",D. Jones,dwayne-jones,1983-06-09T00:00:00,,USA,Saint Joseph's/USA,6-11,248,6,27,Forward-Center,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,dwayne_jones,2005,2012,Y,Y,Y,Undrafted,Undrafted,Undrafted
101230,Noel,Felix,Noel Felix,"Felix, Noel",N. Felix,noel-felix,1981-10-04T00:00:00,Fresno State,USA,Fresno State/USA,6-9,225,1,16,Forward,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,noel_felix,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted
2591,James,Lang,James Lang,"Lang, James",J. Lang,james-lang,1983-10-17T00:00:00,Central Park Christian,USA,Central Park Christian HS (AL)/USA,,,0,,,Inactive,0,,,,,james_lang,2006,2006,Y,Y,Y,2003,2,48
101195,Luke,Schenscher,Luke Schenscher,"Schenscher, Luke",L. Schenscher,luke-schenscher,1981-12-31T00:00:00,Georgia Tech,USA,Georgia Tech/USA,7-1,265,1,24,Center,Inactive,1610612741,Bulls,CHI,bulls,Chicago,luke_schenscher,2005,2006,Y,Y,Y,Undrafted,Undrafted,Undrafted
101198,Will,Bynum,Will Bynum,"Bynum, Will",W. Bynum,will-bynum,1983-01-04T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-0,185,8,1,Guard,Inactive,1610612765,Pistons,DET,pistons,Detroit,will_bynum,2005,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted
101219,Anthony,Grundy,Anthony Grundy,"Grundy, Anthony",A. Grundy,anthony-grundy,1979-04-15T00:00:00,North Carolina State,USA,North Carolina State/USA,6-3,185,0,16,Guard,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,anthony_grundy,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted
2583,Derrick,Zimmerman,Derrick Zimmerman,"Zimmerman, Derrick",D. Zimmerman,derrick-zimmerman,1981-12-02T00:00:00,Mississippi State,USA,Mississippi State/USA,,,0,,,Inactive,0,,,,,derrick_zimmerman,2005,2005,Y,Y,Y,2003,2,40
200770,Jordan,Farmar,Jordan Farmar,"Farmar, Jordan",J. Farmar,jordan-farmar,1986-11-30T00:00:00,California-Los Angeles,USA,UCLA/USA,,,9,,,Inactive,0,,,,,jordan_farmar,2006,2016,Y,Y,Y,2006,1,26
200748,Tyrus,Thomas,Tyrus Thomas,"Thomas, Tyrus",T. Thomas,tyrus-thomas,1986-08-17T00:00:00,Louisiana State, ,Louisiana State,,,7,,,Inactive,0,,,,,tyrus_thomas,2006,2014,Y,Y,Y,2006,1,4
200757,Thabo,Sefolosha,Thabo Sefolosha,"Sefolosha, Thabo",T. Sefolosha,thabo-sefolosha,1984-05-02T00:00:00, ,Switzerland,Angelico Biella/Switzerland,6-6,215,13,18,Forward-Guard,Active,1610612745,Rockets,HOU,rockets,Houston,thabo_sefolosha,2006,2019,N,Y,Y,2006,1,13
200809,Chris,Quinn,Chris Quinn,"Quinn, Chris",C. Quinn,chris-quinn,1983-09-27T00:00:00,Notre Dame,USA,Notre Dame/USA,6-2,175,6,20,Guard,Inactive,1610612748,Heat,MIA,heat,Miami,chris_quinn,2006,2012,Y,Y,Y,Undrafted,Undrafted,Undrafted
200823,Robert,Hite,Robert Hite,"Hite, Robert",R. Hite,robert-hite,1984-01-12T00:00:00,Miami (FL),USA,Miami (Fla.)/USA,,,1,,,Inactive,0,,,,,robert_hite,2006,2006,Y,Y,Y,Undrafted,Undrafted,Undrafted
200747,Adam,Morrison,Adam Morrison,"Morrison, Adam",A. Morrison,adam-morrison,1984-07-19T00:00:00,Gonzaga,USA,Gonzaga/USA,6-8,205,3,6,Forward,Inactive,1610612766,Bobcats,CHA,hornets,Charlotte,adam_morrison,2006,2009,N,Y,Y,2006,1,3
200835,Walter,Herrmann,Walter Herrmann,"Herrmann, Walter",W. Herrmann,walter-herrmann,1979-06-26T00:00:00,Argentina,USA,Argentina/USA,6-9,225,3,5,Forward,Inactive,1610612765,Pistons,DET,pistons,Detroit,walter_herrmann,2006,2008,N,Y,Y,Undrafted,Undrafted,Undrafted
200781,Paul,Davis,Paul Davis,"Davis, Paul",P. Davis,paul-davis,1984-07-21T00:00:00,Michigan State,USA,Michigan State/USA,,,3,,,Inactive,0,,,,,paul_davis,2006,2009,Y,Y,Y,2006,2,34
200759,Cedric,Simmons,Cedric Simmons,"Simmons, Cedric",C. Simmons,cedric-simmons,1986-01-03T00:00:00,North Carolina State,USA,North Carolina State/USA,6-9,235,3,15,Forward,Inactive,1610612740,Hornets,NOK,pelicans,New Orleans/Oklahoma City,cedric_simmons,2006,2008,Y,Y,Y,2006,1,15
200756,Hilton,Armstrong,Hilton Armstrong,"Armstrong, Hilton",H. Armstrong,hilton-armstrong,1984-11-23T00:00:00,Connecticut,USA,Connecticut/USA,6-11,235,5,57,Forward-Center,Inactive,1610612740,Hornets,NOH,pelicans,New Orleans,hilton_armstrong,2006,2013,Y,Y,Y,2006,1,12
200765,Rajon,Rondo,Rajon Rondo,"Rondo, Rajon",R. Rondo,rajon-rondo,1986-02-22T00:00:00,Kentucky,USA,Kentucky/USA,6-1,180,13,9,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,rajon_rondo,2006,2019,N,Y,Y,2006,1,21
200796,Leon,Powe,Leon Powe,"Powe, Leon",L. Powe,leon-powe,1984-01-22T00:00:00,California,USA,California/USA,6-8,240,5,7,Forward,Inactive,1610612738,Celtics,BOS,celtics,Boston,leon_powe,2006,2010,N,Y,Y,2006,2,49
200751,Randy,Foye,Randy Foye,"Foye, Randy",R. Foye,randy-foye,1983-09-24T00:00:00,Villanova,USA,Villanova/USA,6-4,218,11,2,Guard,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,randy_foye,2006,2016,N,Y,Y,2006,1,7
200783,Craig,Smith,Craig Smith,"Smith, Craig",C. Smith,craig-smith,1983-11-10T00:00:00,Boston College,USA,Boston College/USA,6-7,265,5,83,Forward,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,craig_smith,2006,2011,Y,Y,Y,2006,2,36
200749,Shelden,Williams,Shelden Williams,"Williams, Shelden",S. Williams,shelden-williams,1983-10-21T00:00:00,Duke,USA,Duke/USA,6-9,250,6,33,Center-Forward,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,shelden_williams,2006,2011,N,Y,Y,2006,1,5
200780,Solomon,Jones,Solomon Jones,"Jones, Solomon",S. Jones,solomon-jones,1984-07-16T00:00:00,South Florida,USA,South Florida/USA,,,7,,,Inactive,0,,,,,solomon_jones,2006,2013,Y,Y,Y,2006,2,33
200841,Cedric,Bozeman,Cedric Bozeman,"Bozeman, Cedric",C. Bozeman,cedric-bozeman,1983-03-07T00:00:00,UCLA,USA,UCLA/USA,,,0,,,Inactive,0,,,,,cedric_bozeman,2006,2006,Y,Y,Y,Undrafted,Undrafted,Undrafted
200760,Rodney,Carney,Rodney Carney,"Carney, Rodney",R. Carney,rodney-carney,1984-04-05T00:00:00,Memphis,USA,Memphis/USA,,,4,,,Inactive,0,,,,,rodney_carney,2006,2010,Y,Y,Y,2006,1,16
200829,Ivan,McFarlin,Ivan McFarlin,"McFarlin, Ivan",I. McFarlin,ivan-mcfarlin,1982-04-26T00:00:00,Oklahoma State,USA,Oklahoma State/USA,,,0,,,Inactive,0,,,,,ivan_mcfarlin,2006,2006,N,Y,Y,Undrafted,Undrafted,Undrafted
101141,Ersan,Ilyasova,Ersan Ilyasova,"Ilyasova, Ersan",E. Ilyasova,ersan-ilyasova,1987-05-15T00:00:00, ,Turkey,FC Barcelona/Turkey,6-9,235,11,7,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,ersan_ilyasova,2006,2019,Y,Y,Y,2005,2,36
200806,Damir,Markota,Damir Markota,"Markota, Damir",D. Markota,damir-markota,1985-12-26T00:00:00,,USA,Croatia/USA,6-10,225,0,52,Forward,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,damir_markota,2006,2006,Y,Y,Y,2006,2,59
200786,David,Noel,David Noel,"Noel, David",D. Noel,david-noel,1984-02-27T00:00:00,North Carolina,USA,North Carolina/USA,6-6,230,1,34,Forward-Guard,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,david_noel,2006,2006,Y,Y,Y,2006,2,39
200750,Brandon,Roy,Brandon Roy,"Roy, Brandon",B. Roy,brandon-roy,1984-07-23T00:00:00,Washington,USA,Washington/USA,6-6,211,5,3,Guard,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,brandon_roy,2006,2012,N,Y,Y,2006,1,6
200754,Mouhamed,Sene,Mouhamed Sene,"Sene, Mouhamed",M. Sene,mouhamed-sene,1986-05-12T00:00:00,,Senegal,Senegal,6-11,230,3,18,Center,Inactive,1610612760,Thunder,OKC,thunder,Oklahoma City,mouhamed_sene,2006,2008,Y,Y,Y,2006,1,10
101153,Mickael,Gelabale,Mickael Gelabale,"Gelabale, Mickael",M. Gelabale,mickael-gelabale,1983-05-22T00:00:00,,USA,France/USA,6-7,215,3,15,Forward,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,mickael_gelabale,2006,2012,Y,Y,Y,2005,2,48
200764,Renaldo,Balkman,Renaldo Balkman,"Balkman, Renaldo",R. Balkman,renaldo-balkman,1984-07-14T00:00:00,South Carolina,USA,South Carolina/USA,,,6,,,Inactive,0,,,,,renaldo_balkman,2006,2011,Y,Y,Y,2006,1,20
200776,Mardy,Collins,Mardy Collins,"Collins, Mardy",M. Collins,mardy-collins,1984-08-04T00:00:00,Temple,USA,Temple/USA,6-6,220,4,25,Guard,Inactive,1610612752,Knicks,NYK,knicks,New York,mardy_collins,2006,2009,Y,Y,Y,2006,1,29
200752,Rudy,Gay,Rudy Gay,"Gay, Rudy",R. Gay,rudy-gay,1986-08-17T00:00:00,Connecticut,USA,Connecticut/USA,6-8,250,13,22,Forward-Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,rudy_gay,2006,2019,N,Y,Y,2006,1,8
200792,Alexander,Johnson,Alexander Johnson,"Johnson, Alexander",A. Johnson,alexander-johnson,1983-02-08T00:00:00,Florida State,USA,Florida State/USA,6-9,240,3,30,Forward,Inactive,1610612763,Grizzlies,MEM,grizzlies,Memphis,alexander_johnson,2006,2009,Y,Y,Y,2006,2,45
200768,Kyle,Lowry,Kyle Lowry,"Lowry, Kyle",K. Lowry,kyle-lowry,1986-03-25T00:00:00,Villanova,USA,Villanova/USA,6-0,196,13,7,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,kyle_lowry,2006,2019,N,Y,Y,2006,1,24
200753,Patrick,O'Bryant,Patrick O'Bryant,"O'Bryant, Patrick",P. O'Bryant,patrick-obryant,1986-06-20T00:00:00,Bradley,USA,Bradley/USA,7-0,250,4,13,Center,Inactive,1610612744,Warriors,GSW,warriors,Golden State,patrick_o'bryant,2006,2009,Y,Y,Y,2006,1,9
200816,Jorge,Garbajosa,Jorge Garbajosa,"Garbajosa, Jorge",J. Garbajosa,jorge-garbajosa,1977-12-19T00:00:00,Spain,USA,Spain/USA,,,1,,,Inactive,0,,,,,jorge_garbajosa,2006,2007,N,Y,Y,Undrafted,Undrafted,Undrafted
200745,Andrea,Bargnani,Andrea Bargnani,"Bargnani, Andrea",A. Bargnani,andrea-bargnani,1985-10-26T00:00:00,,Italy,Benetton Treviso/Italy,,,9,,,Inactive,0,,,,,andrea_bargnani,2006,2015,N,Y,Y,2006,1,1
200782,P.J.,Tucker,P.J. Tucker,"Tucker, P.J.",P. Tucker,pj-tucker,1985-05-05T00:00:00,Texas,USA,Texas/USA,6-5,245,8,17,Forward,Active,1610612745,Rockets,HOU,rockets,Houston,pj_tucker,2006,2019,Y,Y,Y,2006,2,35
200766,Marcus,Williams,Marcus Williams,"Williams, Marcus",M. Williams,marcus-williams,1985-12-03T00:00:00,Connecticut,USA,Connecticut/USA,6-3,205,4,5,Guard,Inactive,1610612751,Nets,NJN,nets,New Jersey,marcus_williams,2006,2009,Y,Y,Y,2006,1,22
200801,Hassan,Adams,Hassan Adams,"Adams, Hassan",H. Adams,hassan-adams,1984-06-20T00:00:00,Arizona,USA,Arizona/USA,,,1,,,Inactive,0,,,,,hassan_adams,2006,2008,N,Y,Y,2006,2,54
101148,Mile,Ilic,Mile Ilic,"Ilic, Mile",M. Ilic,mile-ilic,1984-06-02T00:00:00,,USA,Serbia & Montenegro/USA,7-1,255,1,9,Center,Inactive,1610612751,Nets,NJN,nets,New Jersey,mile_ilic,2006,2006,Y,Y,Y,2005,2,43
200779,Steve,Novak,Steve Novak,"Novak, Steve",S. Novak,steve-novak,1983-06-13T00:00:00,Marquette,USA,Marquette/USA,,,10,,,Inactive,0,,,,,steve_novak,2006,2016,Y,Y,Y,2006,2,32
2779,Vassilis,Spanoulis,Vassilis Spanoulis,"Spanoulis, Vassilis",V. Spanoulis,vassilis-spanoulis,1982-08-02T00:00:00,,USA,Greece/USA,6-4,195,0,10,Guard,Inactive,1610612745,Rockets,HOU,rockets,Houston,vassilis_spanoulis,2006,2006,N,Y,Y,2004,2,50
200794,Paul,Millsap,Paul Millsap,"Millsap, Paul",P. Millsap,paul-millsap,1985-02-10T00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-7,257,13,4,Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,paul_millsap,2006,2019,N,Y,Y,2006,2,47
200758,Ronnie,Brewer,Ronnie Brewer,"Brewer, Ronnie",R. Brewer,ronnie-brewer,1985-03-20T00:00:00,Arkansas,USA,Arkansas/USA,6-7,235,7,11,Forward,Inactive,1610612762,Jazz,UTA,jazz,Utah,ronnie_brewer,2006,2013,Y,Y,Y,2006,1,14
200772,Maurice,Ager,Maurice Ager,"Ager, Maurice",M. Ager,maurice-ager,1984-02-09T00:00:00,Michigan State,USA,Michigan State/USA,,,3,,,Inactive,0,,,,,maurice_ager,2006,2010,Y,Y,Y,2006,1,28
200822,Pops,Mensah-Bonsu,Pops Mensah-Bonsu,"Mensah-Bonsu, Pops",P. Mensah-Bonsu,pops-mensah-bonsu,1983-09-07T00:00:00,George Washington,USA,George Washington/USA,,,3,,,Inactive,0,,,,,pops_mensah-bonsu,2006,2010,Y,Y,Y,Undrafted,Undrafted,Undrafted
200821,Yakhouba,Diawara,Yakhouba Diawara,"Diawara, Yakhouba",Y. Diawara,yakhouba-diawara,1982-08-29T00:00:00,Pepperdine,USA,Pepperdine/USA,6-7,225,4,9,Forward-Guard,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,yakhouba_diawara,2006,2009,N,Y,Y,Undrafted,Undrafted,Undrafted
200771,Sergio,Rodriguez,Sergio Rodriguez,"Rodriguez, Sergio",S. Rodriguez,sergio-rodriguez,1986-06-12T00:00:00,,Spain,Spain,6-3,176,5,14,Guard,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,sergio_rodriguez,2006,2016,N,Y,Y,2006,1,27
200769,Shannon,Brown,Shannon Brown,"Brown, Shannon",S. Brown,shannon-brown,1985-11-29T00:00:00,Michigan State,USA,Michigan State/USA,,,8,,,Inactive,0,,,,,shannon_brown,2006,2014,Y,Y,Y,2006,1,25
200755,JJ,Redick,JJ Redick,"Redick, JJ",J. Redick,jj-redick,1984-06-24T00:00:00,Duke,USA,Duke/USA,6-3,200,13,4,Guard,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,jj_redick,2006,2019,N,Y,Y,2006,1,11
200826,J.J.,Barea,J.J. Barea,"Barea, J.J.",J. Barea,jj-barea,1984-06-26T00:00:00,Northeastern,Puerto Rico,Northeastern/Puerto Rico,5-10,180,13,5,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,j.j._barea,2006,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
200793,Dee,Brown,Dee Brown,"Brown, Dee",D. Brown,dee-brown,1984-08-17T00:00:00,Illinois,USA,Illinois/USA,,,2,,,Inactive,0,,,,,dee_brown,2006,2008,N,Y,Y,2006,2,46
200784,Bobby,Jones,Bobby Jones,"Jones, Bobby",B. Jones,bobby-jones,1984-01-09T00:00:00,Washington,USA,Washington/USA,6-7,215,2,11,Forward,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,bobby_jones,2006,2007,Y,Y,Y,2006,2,37
101232,Roger,Powell,Roger Powell,"Powell, Roger",R. Powell,roger-powell,1983-01-15T00:00:00,Illinois,USA,Illinois/USA,,,1,,,Inactive,0,,,,,roger_powell,2006,2006,Y,Y,Y,Undrafted,Undrafted,Undrafted
2601,Andreas,Glyniadakis,Andreas Glyniadakis,"Glyniadakis, Andreas",A. Glyniadakis,andreas-glyniadakis,1981-08-26T00:00:00,,USA,Greece/USA,,,0,,,Inactive,0,,,,,andreas_glyniadakis,2006,2006,Y,Y,Y,2003,2,58
200746,LaMarcus,Aldridge,LaMarcus Aldridge,"Aldridge, LaMarcus",L. Aldridge,lamarcus-aldridge,1985-07-19T00:00:00,Texas,USA,Texas/USA,6-11,250,13,12,Center-Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,lamarcus_aldridge,2006,2019,N,Y,Y,2006,1,2
200814,Tarence,Kinsey,Tarence Kinsey,"Kinsey, Tarence",T. Kinsey,tarence-kinsey,1984-03-21T00:00:00,South Carolina,USA,South Carolina/USA,6-6,189,3,8,Guard,Inactive,1610612763,Grizzlies,MEM,grizzlies,Memphis,tarence_kinsey,2006,2008,N,Y,Y,Undrafted,Undrafted,Undrafted
200810,Allan,Ray,Allan Ray,"Ray, Allan",A. Ray,allan-ray,1984-06-17T00:00:00,Villanova,USA,Villanova/USA,,,1,,,Inactive,0,,,,,allan_ray,2006,2007,Y,Y,Y,Undrafted,Undrafted,Undrafted
200763,Quincy,Douby,Quincy Douby,"Douby, Quincy",Q. Douby,quincy-douby,1984-05-16T00:00:00,Rutgers,USA,Rutgers/USA,6-3,175,3,5,Guard,Inactive,1610612758,Kings,SAC,kings,Sacramento,quincy_douby,2006,2008,Y,Y,Y,2006,1,19
200789,Daniel,Gibson,Daniel Gibson,"Gibson, Daniel",D. Gibson,daniel-gibson,1986-02-27T00:00:00,Texas,USA,Texas/USA,6-2,200,7,1,Guard,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,daniel_gibson,2006,2012,N,Y,Y,2006,2,42
